verified,statuses,location,date_joined,most_recent_post,following,followers,favourites,lists,tweet_language,tweets_this_week,retweet,retweeted_count,URL works,userNameScore,avg_tweets_by_hour_of_day,avg_tweets_by_day_of_week,account_type,screen_name
0,372,0,2017,2017,0.0,0.0,47,0,2,0.0,148.0,41604.0,0,0.0,6.208,21.286,0,pznamojrmrtlcx1
0,14,0,2013,2018,0.0,1.0,78,0,34,0.0,10.0,1129.0,0,0.0769230769230768,0.583,2.0,0,DoagaLoredana
0,16043,0,2017,2017,28.0,493.0,38,13,1,0.0,144.0,4725.0,0,0.8666666666666667,6.0,20.571,0,CryptoFeedBot
0,6856,1,2016,2023,121.0,443.0,19969,6,1,16.0,26.0,10114.0,1,0.1052631578947368,8.333,28.571,0,TheGregFlynn
0,2690,0,2011,2017,0.0,5.0,1894,1,1,0.0,126.0,341975.0,0,0.0,5.25,18.0,0,CbaAntonio
1,470090,1,2010,2023,229.0,443255.0,2018,639,10,200.0,14.0,196.0,1,0.5789473684210527,8.333,28.571,0,ABCCardinal
0,64,0,2021,2023,215.0,17.0,47,0,1,0.0,2.0,439.0,0,0.0,1.792,6.143,0,bubble_bott
1,341990,1,2010,2023,49.0,2132195.0,260,20228,10,200.0,58.0,1596.0,1,0.8333333333333334,8.333,28.571,0,EFEnoticias
0,1524,1,2010,2023,238.0,28.0,3297,1,10,0.0,124.0,282159.0,0,0.3333333333333333,5.708,19.571,0,mirandar26
1,23486,1,2010,2022,611.0,78489.0,652,285,1,0.0,42.0,1542.0,0,0.5294117647058824,8.333,28.571,0,demimckinney
0,4089,1,2016,2023,581.0,142.0,3265,0,1,2.0,6.0,25262.0,0,0.1666666666666666,8.333,28.571,0,bbcweedNlean
0,12236,0,2012,2020,0.0,6.0,1,0,1,0.0,0.0,0.0,0,0.6666666666666667,8.333,28.571,0,NanoraOlk
0,895,1,2008,2017,0.0,4.0,582,0,1,0.0,138.0,624352.0,0,1.0,5.792,19.857,0,tecktonikbitch
0,14913,1,2010,2017,0.0,2311.0,2554,79,1,0.0,124.0,294062.0,1,0.6842105263157895,5.208,17.857,0,CityChessClub
0,142,0,2017,2017,0.0,0.0,17,0,3,0.0,124.0,76482.0,0,0.0,5.167,17.714,0,jniglwbnv2355
0,116,0,2017,2017,0.0,0.0,16,0,3,0.0,96.0,70158.0,0,0.0,4.167,14.286,0,nyfedscxuh2491
0,1046,0,2009,2017,0.0,47.0,774,1,7,0.0,108.0,72628.0,0,0.6,4.542,15.571,0,amaandaa_T
0,1141,1,2010,2017,70.0,20.0,733,0,1,0.0,136.0,359400.0,0,0.5,5.708,19.571,0,AnnieF_525
0,53423,1,2010,2015,229796.0,179309.0,6,2332,22,0.0,0.0,308.0,0,0.0,8.333,28.571,0,hbcy79
0,1224,0,2016,2017,0.0,11.0,1228,0,1,0.0,24.0,8501.0,0,0.1538461538461538,1.0,3.429,0,SavinArij
0,163952,1,2011,2021,36.0,1167754.0,39,271,6,0.0,0.0,10.0,1,0.2777777777777778,8.333,28.571,0,Football_ID
0,3653,1,2009,2017,0.0,21.0,2438,1,1,0.0,126.0,317364.0,0,0.5454545454545454,5.292,18.143,0,andileigh78
0,366,1,2017,2017,16.0,21.0,50,0,1,0.0,176.0,60826.0,0,0.1818181818181817,7.375,25.286,0,viorikakm5q
0,2785,1,2011,2017,0.0,17.0,2030,2,1,0.0,136.0,318345.0,0,0.0769230769230768,5.667,19.429,0,blackwing2377
0,366,0,2017,2017,0.0,1.0,85,0,7,0.0,152.0,42810.0,0,0.0,6.375,21.857,0,zxxvxkseqipza21
0,58173,1,2009,2023,1329.0,837.0,6691,55,1,3.0,106.0,137149.0,0,0.7,8.292,28.429,0,ErikaRae74
0,1810,0,2016,2022,28.0,4.0,1264,0,21,0.0,74.0,232669.0,0,0.0,3.375,11.571,0,susamshuo
0,29,0,2012,2018,0.0,5.0,206,0,23,0.0,14.0,7397.0,0,0.1999999999999999,1.125,3.857,0,ManuelCornaggia
0,190238,1,2009,2023,2080.0,96725.0,2893,536,6,69.0,0.0,0.0,1,0.3157894736842105,8.292,28.429,0,AidilAKBAR
0,25617,1,2013,0,18900.0,67587.0,159,88,0,0.0,0.0,0.0,0,0.0833333333333333,0.0,0.0,0,HoranHeart_x
0,7572,1,2011,2022,45.0,43.0,2523,1,5,0.0,122.0,324143.0,0,0.8666666666666667,5.375,18.429,0,williame_silva1
0,4216,0,2011,2017,0.0,26.0,2317,0,1,0.0,120.0,315221.0,1,0.1764705882352941,5.042,17.286,0,l0vecarolyna_
0,3918,0,2015,2016,210.0,174.0,3658,0,8,0.0,168.0,15038.0,1,0.0,7.542,25.857,0,i_m_d_iskur_m_e
0,1522,0,2017,2018,141.0,25.0,336,1,1,0.0,104.0,7468620.0,0,0.0,4.833,16.571,0,veautory
0,418,1,2015,2015,868.0,82.0,1,21,1,0.0,0.0,7.0,1,0.6,8.333,28.571,0,getpaidonlights
0,70161,0,2014,2023,75853.0,78049.0,255,10,3,0.0,112.0,9971.0,0,0.0,7.625,26.143,0,abuabdullah1970
0,1089,1,2011,2017,0.0,13.0,696,0,1,0.0,126.0,288564.0,0,0.0,5.25,18.0,0,Luckyfor222
0,388214,1,2013,2023,12942.0,13653.0,52011,5863,1,200.0,146.0,168.0,1,0.9333333333333332,8.333,28.571,0,HowardStrauber
0,1893,0,2014,2017,0.0,18.0,2192,0,1,0.0,144.0,456351.0,0,0.0,6.042,20.714,0,imsofetchhh
0,141207,1,2009,2023,227.0,2054994.0,12,623,3,200.0,4.0,278.0,1,0.5714285714285714,8.333,28.571,0,Medi1TV
0,1528,0,2013,2017,782.0,45.0,968,0,1,0.0,112.0,257023.0,0,0.0769230769230768,4.667,16.0,0,omtproduction
0,324,1,2017,2017,13.0,25.0,39,0,43,0.0,134.0,25298.0,0,0.0666666666666666,5.625,19.286,0,SnBZCpao7sdcDqs
0,2029,1,2012,2017,0.0,0.0,2032,0,1,0.0,12.0,8718.0,0,0.3571428571428571,0.5,1.714,0,serenemy94j61g
0,483,1,2012,2017,0.0,148.0,341,5,1,0.0,130.0,294728.0,1,0.3,5.458,18.714,0,LCA_NY
0,1326,0,2016,2017,12.0,7.0,1326,0,1,0.0,36.0,12169.0,0,0.0,1.542,5.286,0,noskovastefani5
0,3065,0,2012,2017,132.0,85.0,2187,4,1,0.0,126.0,324722.0,0,0.0,5.25,18.0,0,Princej209
0,1859,1,2012,2019,95.0,3.0,1329,1,21,0.0,120.0,270820.0,0,0.0,5.25,18.0,0,780663631
0,5,0,2012,2018,97.0,3.0,167,0,4,0.0,0.0,1.0,0,0.0,0.208,0.714,0,kkyumi93
0,219,0,2012,2017,0.0,6.0,25,0,8,0.0,38.0,223246.0,0,0.5,1.667,5.714,0,_Prettymash_
0,98,0,2010,2018,0.0,14.0,437,0,1,0.0,52.0,197378.0,0,0.0,3.75,12.857,0,Matty_j_s
0,4170,0,2017,2021,82.0,17.0,3201,5,4,0.0,0.0,0.0,1,0.7857142857142857,8.333,28.571,0,MasksAndHats
0,3381,0,2016,2019,23.0,40.0,5573,1,1,0.0,116.0,1208775.0,0,0.1333333333333333,5.833,20.0,0,DarienJCrawford
0,11,0,2014,2018,0.0,2.0,21,0,1,0.0,2.0,10351.0,0,0.0833333333333333,0.333,1.143,0,nickjune1968
0,8405,1,2016,2017,0.0,7.0,1228,14,1,0.0,22.0,8391.0,0,0.0666666666666666,0.958,3.286,0,gorbachevaulri3
0,2785,1,2010,2021,274.0,40.0,2026,2,1,0.0,132.0,347720.0,0,0.9090909090909092,5.708,19.571,0,bazzaperks
0,48,0,2012,2018,0.0,8.0,225,0,1,0.0,30.0,6327.0,0,0.0,1.792,6.143,0,lx1412_1235
0,444,1,2013,2017,0.0,57.0,292,0,12,0.0,122.0,329796.0,1,0.1176470588235294,5.083,17.429,0,MSlinkDivisionD
0,1839,0,2010,2017,0.0,1.0,1320,1,1,0.0,146.0,489509.0,0,0.0,6.083,20.857,0,iSkitoz
0,1747,0,2012,2017,0.0,15.0,1156,0,37,0.0,140.0,489790.0,0,0.0,5.833,20.0,0,406054304
0,489211,0,2016,2023,2012.0,2758.0,261777,10,1,200.0,184.0,84996.0,0,0.1818181818181817,8.333,28.571,0,raphaelha67
0,1425,0,2012,2022,71.0,22.0,1002,0,2,0.0,132.0,305260.0,0,0.0,5.792,19.857,0,trapmouf11
0,0,0,2021,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.8461538461538461,0.0,0.0,0,illuminati_tv
0,21436,0,2012,2016,480.0,385.0,15,53,1,0.0,0.0,3.0,1,0.4375,8.333,28.571,0,HealthMovement
0,3865,0,2009,2022,301.0,138.0,2015,3,1,0.0,116.0,317276.0,0,0.1818181818181817,5.167,17.714,0,MaxkMissez3
0,358,1,2017,2017,8.0,18.0,52,0,1,0.0,148.0,25696.0,0,0.1428571428571429,6.167,21.143,0,boleslavyudin4
0,45,0,2014,2019,195.0,12.0,176,0,7,0.0,22.0,4032.0,0,0.5,1.75,6.0,0,vinci32096
0,21,0,2014,2018,0.0,1.0,113,0,1,0.0,14.0,2056.0,0,0.0,0.75,2.571,0,irlHosting
0,1940,1,2012,2017,43.0,30.0,1813,1,1,0.0,30.0,62461.0,0,0.7058823529411764,1.292,4.429,0,stefantmartinez
0,3656,1,2010,2023,4893.0,999.0,1073,14,1,0.0,154.0,325789.0,0,0.4375,8.167,28.0,0,hannahbeila
0,3022,0,2012,2023,143.0,45.0,3043,4,4,0.0,68.0,878453.0,0,0.3846153846153846,5.708,19.571,0,robyn_natalie
0,1095,0,2011,2017,11.0,4.0,736,0,3,0.0,144.0,372784.0,1,0.0,6.042,20.714,0,ivan_rost
0,391,0,2017,2017,0.0,0.0,57,0,3,0.0,144.0,41252.0,0,0.0,6.0,20.571,0,kqtaboymvsivqr1
0,7936,0,2010,2017,0.0,172.0,3281,1,1,0.0,132.0,425166.0,0,0.9,5.5,18.857,0,AnnahiLna
0,280,0,2017,2017,0.0,0.0,34,0,3,0.0,162.0,55846.0,0,0.0,6.75,23.143,0,afmrgqkubedik21
0,27,0,2011,2018,0.0,3.0,110,0,4,0.0,14.0,8483.0,0,0.0833333333333333,0.958,3.286,0,raulmarfer
0,110482,0,2012,2023,603.0,347.0,86647,25,1,0.0,190.0,606465.0,0,0.0625,7.958,27.286,0,Qionisolo
0,3741,0,2010,2021,107.0,23.0,1540,4,2,0.0,118.0,30337.0,0,0.6,6.958,23.857,0,pumbaabean
0,461764,1,2011,2023,191084.0,307274.0,312043,960,1,197.0,148.0,21378.0,1,1.0,8.208,28.143,0,AppSame
0,1226,0,2016,2017,0.0,9.0,1226,2,1,0.0,22.0,8391.0,0,0.0714285714285714,0.958,3.286,0,roland_makarov
0,1577,0,2015,2022,97.0,16.0,1288,2,8,0.0,114.0,296569.0,0,0.0769230769230768,5.292,18.143,0,GokkusagiTutu
0,2479,0,2012,2017,0.0,23.0,1837,1,1,0.0,112.0,373891.0,0,0.0769230769230768,4.708,16.143,0,Kessel_12
0,22971,0,2011,2020,458.0,205.0,2423,6,1,0.0,114.0,255886.0,0,0.2857142857142857,5.667,19.429,0,School_BoyQuan
0,34,0,2013,2018,0.0,8.0,124,0,1,0.0,22.0,7705.0,0,0.0714285714285714,1.333,4.571,0,kilomoneyz
0,110,1,2011,2018,0.0,32.0,60,7,32,0.0,108.0,6757.0,0,0.0,4.5,15.429,0,joanna_matusiak
1,203282,0,2007,2023,245.0,231407.0,11417,1137,1,200.0,76.0,501.0,1,0.8,8.333,28.571,0,BBCWales
0,2058,0,2011,2017,0.0,0.0,1390,0,3,0.0,128.0,454507.0,0,1.0,5.375,18.429,0,wuyanxh
0,268136,1,2009,2023,728.0,907.0,3835,233,1,16.0,198.0,576138.0,0,1.0,8.333,28.571,0,allgringo
0,20,0,2014,2018,0.0,2.0,120,0,1,0.0,10.0,14742.0,0,0.0,0.708,2.429,0,520520lulu
0,2587,1,2012,2018,0.0,218.0,80,1,1,0.0,70.0,235719.0,0,0.1538461538461538,7.167,24.571,0,LyzbethSolis1
0,318696,0,2014,2023,1536.0,868.0,41866,45,13,155.0,88.0,664636.0,1,1.0,8.25,28.286,0,Worldplplpl
0,51,0,2012,2018,0.0,10.0,264,0,34,0.0,30.0,39566.0,0,0.1666666666666666,1.917,6.571,0,PeterWhelan8
0,245407,1,2012,2023,1849.0,175009.0,2035,779,3,23.0,4.0,2477.0,0,0.0,8.333,28.571,0,calcio_q8
0,4,0,2014,2018,104.0,11.0,115,0,34,0.0,0.0,5.0,0,0.1999999999999999,0.042,0.143,0,VBartholdy
0,24,0,2012,2018,0.0,5.0,109,0,1,0.0,10.0,10685.0,0,0.0,0.833,2.857,0,NATIJFULLER
0,321,0,2015,2016,48.0,5.0,3,1,1,0.0,0.0,6.0,1,0.0909090909090909,8.292,28.429,0,naosumelife
0,2924,0,2015,2018,0.0,49.0,0,7,1,0.0,0.0,20.0,1,0.9375,8.292,28.429,0,ChuckieNorrisie
0,75515,1,2011,2016,0.0,82284.0,766,25,3,0.0,142.0,244544.0,0,0.0,7.5,25.714,0,algahtani0505
0,388,0,2011,2020,58.0,28.0,1476,1,1,0.0,4.0,35490.0,0,0.6,0.333,1.143,0,AmberZhong
0,6100,0,2010,2017,0.0,68.0,2122,4,1,0.0,122.0,296228.0,0,0.75,5.125,17.571,0,cuentabloqueo
0,30,1,2012,2018,0.0,15.0,4,1,4,0.0,20.0,13052.0,1,0.1052631578947368,1.208,4.143,0,worshipflow
0,10380,1,2015,2018,41.0,258.0,0,28,15,0.0,0.0,32.0,1,0.8,8.333,28.571,0,ImagesDArtBot
0,3376,1,2011,2017,0.0,12.0,2453,2,1,0.0,128.0,263127.0,0,0.6470588235294117,5.375,18.429,0,IzaAlbernaz
0,186,0,2011,2017,0.0,53.0,392,0,1,0.0,66.0,362743.0,0,0.0833333333333333,6.792,23.286,0,J3basketball
0,1542,0,2011,2017,0.0,19.0,1054,0,1,0.0,118.0,270052.0,0,0.7857142857142857,4.917,16.857,0,OrhanKeskinol
0,801,0,2013,2016,26.0,5.0,0,0,1,0.0,0.0,2.0,0,0.4,8.333,28.571,0,kobkiatr
0,17702,1,2016,2023,0.0,1571.0,0,58,1,56.0,0.0,43.0,0,0.6428571428571428,8.333,28.571,0,eecummings_bot
0,3150,0,2017,2019,0.0,70.0,0,5,4,0.0,0.0,1.0,0,0.0,8.333,28.571,0,some_flags
0,8994,1,2016,2023,3.0,20.0,0,6,1,27.0,0.0,1.0,0,0.7142857142857143,8.333,28.571,0,astrobot3000
0,747,1,2011,2018,32.0,12.0,567,0,4,0.0,134.0,392829.0,0,0.4210526315789473,6.083,20.857,0,davifolter
0,3626,1,2013,2019,42.0,226.0,2074,0,10,0.0,102.0,223426.0,0,0.8571428571428572,6.083,20.857,0,Grazzhysantos
0,71,1,2014,2018,295.0,14.0,292,0,1,0.0,36.0,4998.0,1,0.2307692307692307,2.542,8.714,0,anushthani
0,278786,1,2007,2023,1735.0,979.0,176625,95,13,185.0,98.0,781063.0,1,1.0,8.333,28.571,0,MULTi
0,5336,0,2016,2020,0.0,18.0,0,9,4,0.0,0.0,0.0,0,0.6,8.333,28.571,0,Cecinestpas_exe
1,315909,1,2008,2023,3951.0,2560296.0,1440,4396,10,200.0,2.0,1845.0,1,0.5384615384615384,8.333,28.571,0,elcomerciocom
0,4787,0,2011,2022,503.0,357.0,6051,24,4,0.0,32.0,3772.0,1,0.2631578947368421,8.292,28.429,0,kokomilko
0,1343,1,2013,2020,398.0,194.0,341,0,6,0.0,82.0,68984.0,0,0.1428571428571429,8.25,28.286,0,Jeshargiedan
0,0,1,2016,0,41.0,1.0,0,0,0,0.0,0.0,0.0,0,0.1666666666666666,0.0,0.0,0,YijieM
0,39,0,2013,2018,0.0,4.0,197,0,1,0.0,16.0,7885.0,0,0.0833333333333333,1.5,5.143,0,7Masco
0,1378,1,2011,2022,127.0,31.0,1189,0,1,0.0,96.0,1777269.0,0,0.3,6.667,22.857,0,SyeCawtick
0,25,0,2011,0,0.0,1.0,164,0,0,0.0,0.0,0.0,0,0.2307692307692307,0.0,0.0,0,sahar_hleli
0,779,0,2015,2017,21.0,27.0,1,1,10,0.0,178.0,37586.0,0,0.3571428571428571,8.208,28.143,0,CaimCarmen
0,1851,0,2015,2019,0.0,1.0,1495,1,12,0.0,114.0,373982.0,0,0.8571428571428572,5.75,19.714,0,Dulia87
0,2631,0,2014,2017,1021.0,10.0,1826,1,4,0.0,136.0,364545.0,0,0.0,5.667,19.429,0,_mc_loven
0,1368,0,2011,2018,9.0,18.0,939,0,10,0.0,130.0,350821.0,0,0.2631578947368421,5.542,19.0,0,TERELULE
0,46,0,2015,2018,0.0,9.0,221,0,1,0.0,30.0,327147.0,1,0.0,1.667,5.714,0,MBriizylaiine
0,7836,1,2012,2023,100.0,218.0,5074,1,1,3.0,44.0,237390.0,0,0.2666666666666667,8.292,28.429,0,Humphreys_Photo
0,252,0,2017,2017,0.0,0.0,131,0,1,0.0,150.0,266228.0,0,0.6666666666666667,6.583,22.571,0,tessa_daw
0,1288,1,2017,2020,4.0,38.0,120,10,1,0.0,0.0,4.0,0,0.2222222222222222,8.333,28.571,0,eatroastbeef
0,5763,1,2009,2022,88.0,331.0,2534,6,1,0.0,104.0,260901.0,1,0.25,5.25,18.0,0,urbanbarber
0,2094,0,2011,2017,0.0,7.0,1370,1,4,0.0,146.0,356144.0,0,0.0,6.083,20.857,0,Elena19971864
0,2,0,2018,0,85.0,1.0,2,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,RunicLoon
0,3847,1,2011,2023,45776.0,585619.0,15753,423,2,0.0,16.0,980.0,1,0.9,8.292,28.429,0,KentMoran
0,342,0,2016,2017,29.0,8.0,341,0,1,0.0,178.0,52166.0,0,0.1538461538461538,7.458,25.571,0,adolf_gulyaev
0,0,0,2022,0,14.0,0.0,0,0,0,0.0,0.0,0.0,0,0.2941176470588235,0.0,0.0,0,JulieJeanMenara
0,354,0,2017,2017,0.0,1.0,61,0,7,0.0,164.0,54735.0,0,0.0,6.875,23.571,0,umauuiqgsguf291
0,150625,0,2014,2017,1312.0,938.0,0,4,13,0.0,0.0,2.0,0,0.0,8.292,28.429,0,kosaku776
1,67012,1,2009,2023,509.0,1983971.0,16246,7864,1,72.0,8.0,13096.0,1,0.9090909090909092,8.333,28.571,0,LAClippers
0,590,0,2013,2017,2.0,3.0,1449,1,3,0.0,10.0,42503.0,0,1.0,0.417,1.429,0,MyLeftAreola
0,27,0,2014,2018,100.0,3.0,141,0,12,0.0,12.0,12848.0,0,0.0909090909090909,1.0,3.429,0,atadeu7
0,5134,0,2009,2018,1783.0,1242.0,0,0,18,0.0,98.0,298.0,0,0.75,8.125,27.857,0,Rustemka
1,22072,1,2010,2023,296.0,116186.0,56769,86,3,5.0,36.0,1342.0,0,0.8571428571428572,8.333,28.571,0,HichamBoulos
0,12741,0,2015,2019,735.0,367.0,1644,2,16,0.0,152.0,30009.0,0,0.4166666666666666,7.583,26.0,0,morgabar
0,691,1,2013,0,1330.0,96.0,3848,0,0,0.0,0.0,0.0,0,0.375,0.0,0.0,0,TonoToms
1,90122,1,2007,2023,124.0,1177406.0,2207,13250,10,157.0,2.0,448.0,1,0.9,8.333,28.571,0,NYTHealth
0,58694,0,2015,2023,1575.0,1623.0,16023,22,13,64.0,40.0,206948.0,0,0.0,8.167,28.0,0,Astonbeet
0,1391,1,2009,2017,0.0,18.0,951,0,1,0.0,128.0,299010.0,0,0.1875,5.333,18.286,0,Jesus_Man86
0,2803,1,2011,2017,38.0,28.0,2005,0,3,0.0,142.0,419443.0,0,0.5384615384615384,5.917,20.286,0,CarlosARP5
0,1770,0,2009,2017,0.0,848.0,1182,8,1,0.0,126.0,288656.0,0,1.0,5.25,18.0,0,Nidoking
0,1226,0,2016,2017,0.0,7.0,1225,0,1,0.0,22.0,8391.0,0,0.0,0.958,3.286,0,genrix_paxomov
0,187070,1,2011,2023,88420.0,119792.0,2782,468,10,11.0,2.0,413.0,1,0.6666666666666667,8.333,28.571,0,Boy4ME
0,5093,1,2012,2023,646.0,106.0,10468,1,1,3.0,166.0,97771.0,1,0.0,7.75,26.571,0,ayame_mila
0,1866,0,2013,2017,0.0,373.0,1230,0,1,0.0,128.0,461977.0,1,0.0769230769230768,5.375,18.429,0,sheavon5
0,1232,0,2016,2017,0.0,8.0,1230,2,1,0.0,24.0,8501.0,0,0.1333333333333333,1.0,3.429,0,baranovadorote5
0,2999,0,2011,2017,0.0,16.0,2222,2,1,0.0,132.0,557469.0,0,0.8461538461538461,5.542,19.0,0,angelycamelos
0,58966,0,2013,2023,330.0,569.0,196978,7,1,1.0,68.0,910260.0,0,0.1111111111111111,8.042,27.571,0,gmelgoza1
0,10960,0,2015,0,84.0,314.0,56488,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,brvcko
0,19453,1,2017,2018,234.0,311.0,14334,9,1,0.0,142.0,26979.0,0,0.6666666666666667,6.5,22.286,0,ethercoinschile
0,2772,0,2012,2017,0.0,37.0,2332,1,1,0.0,122.0,410493.0,0,0.0666666666666666,5.125,17.571,0,ruler_ofcrombie
0,1928,0,2010,2020,7.0,8.0,1486,2,9,0.0,126.0,129133.0,0,0.4666666666666667,5.542,19.0,0,marasousa30
0,17389,1,2017,2023,2.0,107.0,5,5,1,56.0,0.0,9.0,1,0.7777777777777778,8.333,28.571,0,GameDesignXpert
0,1439,1,2017,2019,0.0,2.0,930,0,1,0.0,128.0,336941.0,0,0.3333333333333333,5.375,18.429,0,Zach14877546
0,165,0,2017,2017,0.0,0.0,17,0,3,0.0,136.0,73683.0,0,0.0,5.833,20.0,0,kcbdqixcie1800
0,2355,1,2009,2017,94.0,27.0,1654,1,1,0.0,128.0,300494.0,0,0.0833333333333333,5.375,18.429,0,miss_shaay
0,3151,0,2011,2022,151.0,21.0,2316,0,1,0.0,122.0,330813.0,0,0.125,5.167,17.714,0,bris1124
0,3090,0,2016,2022,39.0,3.0,2151,0,1,0.0,78.0,282092.0,0,0.8461538461538461,6.833,23.429,0,EdwardLRose
0,38879,1,2011,2016,0.0,699.0,79,0,1,0.0,90.0,4404.0,0,0.0833333333333333,7.292,25.0,0,_BaddBby
0,2717,1,2009,2023,152.0,109.0,2805,3,1,0.0,14.0,24516.0,0,0.0909090909090909,8.292,28.429,0,kingcarlos3
0,50,0,2013,2018,0.0,14.0,339,0,34,0.0,28.0,20616.0,0,0.2352941176470588,1.833,6.286,0,AdraPara1
0,132,1,2017,2017,0.0,0.0,15,0,1,0.0,90.0,13465.0,0,0.0666666666666666,3.75,12.857,0,G7XIyxvRaW0xrYW
0,2760,1,2009,2017,24.0,51.0,2160,2,4,0.0,136.0,166943.0,0,0.5789473684210527,5.667,19.429,0,SchugWilson
0,111,0,2011,2017,0.0,2.0,98,0,3,0.0,48.0,256011.0,0,0.3846153846153846,2.0,6.857,0,kabhirpacheco
0,648,0,2015,2015,0.0,2.0,0,0,1,0.0,0.0,2.0,0,0.7647058823529411,8.333,28.571,0,FurryInternet
0,3014,0,2012,2017,0.0,190.0,2051,0,7,0.0,126.0,299520.0,0,0.5333333333333333,5.292,18.143,0,PaulaDeenNigger
0,89,0,2012,2018,0.0,4.0,94,0,7,0.0,60.0,155653.0,0,0.6666666666666667,2.542,8.714,0,visuallover2007
0,117812,0,2010,2023,66634.0,21097.0,13414,1070,1,5.0,16.0,206909.0,1,0.7142857142857143,8.333,28.571,0,atchutneelam
0,3507,1,2011,2017,172.0,45.0,2182,0,1,0.0,126.0,384218.0,0,0.4166666666666666,5.25,18.0,0,HeideBrandao
0,116,0,2014,2018,0.0,35.0,586,0,41,0.0,70.0,69745.0,0,0.1538461538461538,4.208,14.429,0,dalton_kaye
0,30,0,2014,2021,714.0,14.0,694,16,13,0.0,4.0,17425.0,0,0.0,1.167,4.0,0,DtwoMax
0,15,0,2016,2018,0.0,3.0,102,0,22,0.0,6.0,13792.0,0,0.0,0.625,2.143,0,0728qq
0,282,1,2017,2022,236.0,22.0,291,0,20,0.0,100.0,220208.0,0,0.0,5.625,19.286,0,iamwaqas5300
0,164,0,2013,2017,0.0,18.0,427,0,1,0.0,152.0,2897530.0,0,0.8125,6.417,22.0,0,clementineshine
0,1686,0,2014,0,28.0,1.0,1230,1,0,0.0,0.0,0.0,0,0.125,0.0,0.0,0,chncdcs
0,2281,0,2013,2020,19.0,6.0,1797,1,1,0.0,120.0,314646.0,0,0.1428571428571429,5.75,19.714,0,hueman0
0,1052,1,2010,2020,61.0,3.0,696,0,1,0.0,130.0,329132.0,0,0.1428571428571429,5.542,19.0,0,Snapronni
0,78,0,2010,2018,0.0,14.0,422,0,1,0.0,50.0,55155.0,0,0.25,2.958,10.143,0,RedBob123
0,9,0,2016,2018,0.0,1.0,11,0,1,0.0,8.0,31740.0,0,0.5333333333333333,0.333,1.143,0,frederik2011200
0,5176,0,2012,2017,0.0,44.0,3097,1,7,0.0,134.0,330407.0,0,0.0666666666666666,5.625,19.286,0,abracadabeajssk
0,44,0,2009,2018,0.0,13.0,203,0,1,0.0,26.0,2845.0,0,0.1333333333333333,1.625,5.571,0,adamstein37
0,1765,1,2014,2017,0.0,10.0,1641,9,1,0.0,182.0,61228.0,0,0.625,7.708,26.429,0,lilin_at
0,1849,0,2013,2017,0.0,5.0,1379,0,1,0.0,128.0,484994.0,0,0.125,5.375,18.429,0,easyiml
0,310,1,2017,2017,10.0,25.0,40,0,1,0.0,158.0,54240.0,0,0.0666666666666666,6.583,22.571,0,avksentiybespa1
0,2180,1,2012,2017,85.0,1.0,2180,2,1,0.0,12.0,8718.0,0,0.4666666666666667,0.5,1.714,0,nicollebo35e03a
0,1819,1,2010,2017,0.0,25.0,1286,1,1,0.0,126.0,296982.0,0,0.2307692307692307,5.292,18.143,0,reggeastar
0,54,1,2012,2018,0.0,2.0,287,0,1,0.0,30.0,37927.0,0,0.0769230769230768,2.167,7.429,0,mariofichte
0,5941,0,2016,2023,1.0,126.0,0,10,6,14.0,0.0,13.0,1,0.5882352941176471,8.333,28.571,0,palette_gen
0,6012,0,2018,2022,0.0,9068.0,1,137,2,0.0,0.0,147.0,1,0.2121212121212121,8.333,28.571,0,happyautomata
0,1639,1,2014,2017,84.0,56.0,152,3,1,0.0,0.0,2.0,0,0.8571428571428572,8.333,28.571,0,Physedlifting
0,2364,1,2009,2017,0.0,12.0,1569,0,1,0.0,136.0,446144.0,0,0.3846153846153846,5.708,19.571,0,hnbaker
0,3166,0,2009,2017,0.0,2.0,2213,0,3,0.0,142.0,457113.0,0,0.7777777777777778,5.917,20.286,0,xTiffanyM
0,131,0,2017,2017,0.0,0.0,77,0,1,0.0,98.0,610804.0,0,0.2142857142857143,4.417,15.143,0,TorriCharissa
0,1829,1,2017,2022,100.0,216.0,1184,0,17,0.0,88.0,236133.0,0,0.0,6.708,23.0,0,vixysolutions
0,102,0,2014,2018,0.0,33.0,255,0,1,0.0,62.0,191506.0,0,0.1176470588235294,3.75,12.857,0,Ironneili
0,2836,1,2010,2017,0.0,12.0,2045,0,1,0.0,134.0,340475.0,1,0.6111111111111112,5.583,19.143,0,ProDesignweb
0,504,0,2017,2022,143.0,86.0,332,0,1,0.0,14.0,3098.0,0,0.9230769230769232,6.75,23.143,0,Chev_Chelios7
0,3155,1,2010,2017,40.0,12.0,2268,0,1,0.0,124.0,282434.0,0,0.4615384615384615,5.167,17.714,0,m0niquex3x3
0,224,0,2012,2018,0.0,16.0,177,0,13,0.0,18.0,6570.0,0,0.1666666666666666,8.167,28.0,0,tchaurafa_
0,172,0,2017,2017,0.0,0.0,27,0,3,0.0,146.0,76407.0,0,0.0,6.167,21.143,0,nnaglmybsptutq1
